row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
10431,E090EACF,7855,0,"戦をやるにゃあ兵が要る。この辺は独立してる氏族も多いし、
数を集めるにはうってつけだ。",0,"If you're in a war, you need soldiers. There's
a lot of independent clans around these parts...
Great if you're lookin' to gather an army.",0,要打仗就需要士兵。而這一帶有不少獨立的氏族，正適合湊人數。
10432,E09E9E72,10130,0,兄貴が<拘:こだわ>っていた<真人:しんじん>……それがあいつだと言うのか？,0,"The thing my brother tried to create. A ""true
human""... Is that what he is?",0,意思是大哥執著研究著的真人……就是這傢伙嗎？
10433,E0B3F0CF,5707,0,"ただでさえ、この國の懐事情は厳しい。
なのに軍備に人や物を割けば、この國はいっそう窮乏する。",0,"The country's financial situation is tough enough
as it is. If we devote too much to military costs,
the people will fall into poverty.",0,畢竟這個國家的財政並不寬裕。在此之上若是把人力和物資用在軍備上，這個國家會變得更加貧窮。
10434,E0B8BC99,8718,0,孤立すれば真っ先に狙われる。一人で相手をするのは骨が折れるぞ。,0,"If you separate from the group, they will focus
on you. With the lot of them against you alone,
the situation may turn dire.",0,孤身一人的話馬上就會被盯上。單槍匹馬和他們戰鬥太困難了。
10435,E0C084D0,7013,0,よいか、ムネチカ。,0,"Listen well, Munechika.",0,聽好了，宗近。
10436,E0CE0865,5290,0,"クーちゃんは病み上がりなんだよ。
そんな無茶なコトしたらダメだってば。",0,"You're still recovering. You can't afford to be
so reckless.",0,小久的病才剛好哦。不可以做出這麼亂來的事。
10437,E0D8AE53,10311,0,あっ、はい。長いこと離れてましたもんね……。急いで戻りましょう。,0,"Oh, of course. We've left the post empty for a while... We should hurry back.",0,啊，是的。畢竟我們離開帳篷很久了……趕快回去吧。
10438,E0F91EC0,8883,0,うん、それはなぁ……,0,"Yeah! See, if we...",0,嗯，是這樣的……
10439,E0F97334,8739,0,こちらも余裕がなくてな。急ぎ帝都へ戻らねばならん。,0,"I'm afraid I'm short on time. I have urgent business
to attend to back at the Imperial Capital.",0,我們也沒有那麼多閒工夫啊，必須得趕回帝都才行。
10440,E0F9E578,10388,0,あ、兄上？　どうかなさったのですか？,0,Hm? Brother? Is something the matter?,0,兄、兄長大人？您怎麼了嗎？
10441,E10895FC,8502,0,#@－－#クオン。,0,...Kuon.,0,#@－－#久遠。
10442,E1156E85,10833,0,<私:わたくし>は……,0,I--,0,我……
10443,E11AC464,10301,0,はぁはぁ……。ど、どうにか追い払えましたね。,0,Oh... We managed to chase them away.,0,哈啊哈啊……總、總算是甩掉了呢。
10444,E121221D,9226,0,ここから先は#@－－#好きにさせてもらうッ！,0,"Yes... Hereafter, Mikazuchi fights as he pleases!",0,接下來#@－－#就隨我高興了！
10445,E122F188,10999,0,クオンはんとはまた一対一でやり合いたいから、戻ってきてもらうぇ。,0,"I've still got to have my duel with Kuon. I'm not
about to let this thing have her!",0,人家還想跟久遠小姐單挑呢，就讓她回來吧。
10446,E12352C8,7083,0,……え！？,0,...Huh!?,0,……咦！？
10447,E1349DED,7731,0,とはいえ、現状でどこまでやれるか、試すべきか……,0,"I suppose now is the time to test our power, and
see what is within our capabilities...",0,不過，是否該試試以現狀而言能做到何種程度……
10448,E16B8D06,6278,0,貴様の意志、しかと受け取った。<戦場:いくさば>で逢おうぞ『オシュトル』。,0,"I have felt a measure of your will. I would feel
its full extent. We'll meet again on the field...
Oshtor.",0,"我的確感受到了你的決心。
在戰場上相會吧，<奧:<ten>><修:<ten>><特:<ten>><爾:<ten>>。"
10449,E16C4CF6,6032,6,それに、楽しそうで……。わたしも楽しくなってきてしまいました……,6,And you're all enjoying yourselves so much I couldn't help but feel happy too...,6,看起來還很開心……讓我也跟著開心起來了……
10450,E17376BB,6912,0,ムネチカの話を聞きながら、慌てて『オシュトル』として気を引き締める。,0,"As I listen to Munechika talk, I quickly regain
my composure as ""Oshtor.""",0,我一邊聽著宗近的話，一邊急忙以「奧修特爾」的身分繃緊神經。
10451,E176BE90,6745,0,あくまで<汝:なんじ>等が敗れるまでの様子見だ。,0,"But be warned, guardsman. When the tide turns
against you, and the hounds begin to close in...
We shall be there.",0,充其量只是在汝等戰敗之前維持觀望罷了。
10452,E17CACDA,9973,0,<母:はは>さま！　<母:はは>さま達は力を貸してはくれないのですか？,0,Dear mother! Will you not lend us your aid?,0,母親大人！母親大人們不助我們一臂之力嗎？
10453,E193DFFF,10384,0,はっ。,0,As you wish.,0,是。
10454,E1ABEF6C,8703,0,遅れて申し訳ありません。先程の轟音は一体何ですか？,0,"My apologies for our lateness! What was that
din from earlier?",0,抱歉來遲了。剛才的巨大聲響究竟是什麼？
10455,E1AE5113,8914,0,よかろう……良き知らせが届くのを待っているぞ。,0,That will do... I will await good news.,0,好吧……我等你送來好消息。
10456,E1B8E56E,9449,0,"『フハハァッ！　ソウトモ、モットモットダ！　
コノ身、コノ血肉ノ一切ヲ<力:ちから>ニ換エヨォ！！』",0,"AHAHA! YES, PERFECT! THAT'S IT! FEEL IT CLAIM YOU!
EVERY DROP OF BLOOD, EVERY OUNCE OF FLESH--
ALL FUEL FOR THIS, THE FATED HOUR!",0,「呼哈哈哈！沒錯，再來更多！將這具身體、這副血肉之軀的一切都轉換成力量吧！！」
10457,E1BCBC9D,10019,0,そうだ、あの時……,0,"That's right, back there...",0,沒錯，那時候……
10458,E1C1B615,7280,0,どうして……,0,Why...?,0,為什麼……
10459,E1C587E1,8088,0,視線を外へ向けると調練場と思わしき広場に、かなりの数の兵が集められていた。,0,"I glance around the castle exterior--there's a
good amount of soldiers gathered in some kind
of training area.",0,我往外一看，在像是練兵場的廣場上，聚集著為數眾多的士兵。
10460,E1D11125,9984,0,さあ、行きなさい、お前達！！,0,"Now. Go, my yatanawarabe!",0,好了，你們上吧！！
10461,E1D8186C,5608,0,はい、私も皆さんの戦い方が判って、とても参考になりました。,0,Yes! It helps a lot to know how everyone fights.,0,是的，我也了解到大家的戰鬥方式，學到了很多。
10462,E1F9AAF8,10938,0,……ああ、ヤベェ。何かは判らんが、<洒落:しゃれ>になんねぇ。,0,"...Yeah, this is bad. Can't rightly say what it
is, but this thing's no joke.",0,……嗯，情況不妙。雖然搞不清那是什麼，但這可不是鬧著玩的啊。
10463,E1FA9B92,9716,0,ならば何故#@－－#,0,Then why--,0,那為什麼#@－－#
10464,E1FE6111,6178,0,嘘でおじゃる……ハク殿が……そんなハズ……無いでおじゃるよ……,0,"For they can be naught else. Yes, thou surely
liest! Master Haku, where art thou...?",0,您在騙人是也……哈克大人他……怎麼可能……
10465,E219E70A,5448,0,それを知り、クオンはエンナカムイを後にした。,0,"When Lady Kuon was informed, she took her leave
of Ennakamuy, and of us.",0,久遠知道這件事後，就離開了恩那卡姆依。
10466,E227ED65,6672,0,足りない部分なんてのは<皆:みんな>で補えばいいだろうに。,0,"Hey. Don't worry about that for now, OK?
You'll get there. Let us fill in the gaps until
you do.",0,「妳不足的部分，就讓大家來替妳補足吧。」
10467,E241538F,7998,0,深い森を抜け、道が平原に差し掛かったところで、オウギが前方を指差す。,0,"After making our way through the dense forest,
we follow the road to the plains. Ougi points
forward.",0,在我們穿過重重森林，來到平原以後，扇指向前方。
10468,E2450862,8965,0,"……まぁいい、
口もきけぬ<罪人:つみびと>を相手にするのはもう終わりにするでおじゃる。",0,"...Bah. If silence is all thou wouldst give now,
then in silence eternal thou mayst reflect upon
thy sins. Let it begin.",0,……無妨，麻呂也不想再和這個啞口無言的罪人多費口舌了。
10469,E246C1C8,9763,0,さあ！　この舞台の幕は貴様の手で下ろせ、オシュトル！！,0,"Now! The time has come for you to end this game,
Oshtor!",0,好了！就由你親手讓這個舞台落幕吧，奧修特爾！！
10470,E24B416F,7513,0,キウルの進言に頷き、ネコネを見た。,0,"Nodding at Kiwru's words, I look to Nekone.",0,我點頭同意奇羽琉的建言，並看向貓音。
10471,E2561BC9,5285,0,クー。,0,Ku.,0,久。
10472,E25A6B53,8038,0,<私:わたくし>も色々と考えてはみたけど、正直お手上げ状態だったもの。,0,"I tried to think of what other options we'd have,
but I'd already given up.",0,雖然我也試著想了很多方法，但老實說，確實沒輒呢。
10473,E2633178,10367,0,地下遺跡の探索を終えて数日……,0,"Several days after we explored the underground
ruins...",0,地下遺跡探索完成後的幾天……
10474,E26D0466,6009,29,いいから、くえ。おっとをささえるのは、つまのやくめだ。,29,Just eat. It's only right that a wife supports her husband.,29,別說了，快吃。扶持丈夫，就是妻子的職責。
10475,E272B22D,7675,0,………,0,...,0,……
10476,E27CA211,6957,0,チリメン問屋の一人娘です。,0,I am the single daughter of a crepe merchant.,0,是做縐綢生意的商人的獨生女。
10477,E285C927,7251,0,ちょっと……いいですか？,0,Question...! If that's OK.,0,接著，一個不符合這緊張氣氛的悠哉聲音響起。
10478,E28E48FF,6939,0,わぁ、やっぱり。クーちゃ～ん。,0,"Oh, it IS you! Ku!",0,哇，果然是妳，小～久。
10479,E29E100A,10321,0,ヤクトワルトさん？,0,Jachdwalt?,0,亞庫托瓦爾特先生？
10480,E2A8C68F,6755,0,そん時は……アンタと<戦:や>りあってみたいもんだ。,0,"And hey--you. Next time, I wanna take you on
myself.",0,到時……還真想跟你打上一場啊。
10481,E2AE9D28,7473,0,何……でもないのです。それでは、<母:はは>さまの所へ行ってくるです。,0,"It is... nothing. Now, I will go to our mother's.",0,沒……沒什麼。那麼，我就出發去母親大人那裡了。
10482,E2B39BF8,7187,0,ああ……アレ……,0,Oh... him...,0,啊……那東西……
10483,E2B693F0,7986,0,構わんぞ！　八柱将はあくまで余禄、本命はお家再興だからな。,0,"Think nothing of it! The rank of Pillar General
was merely a bonus anyway. My main goal is the
restoration of my house.",0,這無妨！八柱將終究只是附贈的頭銜，我最想要的還是復興家族啊。
10484,E2BB4624,9239,0,ですが……仮面の力は……,0,"But... the mask's power, it...",0,可是……假面之力……
10485,E2C77C6A,9028,0,キチンと話を聞いて欲しいのです……貴方が思っていることは……,0,"Please listen to what we have to say...
Wh-What you have been led to believe, it...",0,我希望你好好聽我們說話……你所以為的事情……
10486,E2D2531F,8019,0,なんと？,0,What?,0,你說什麼？
10487,E2E8CDEF,8212,0,それは<忝:かたじけ>ない。御厚意に甘えましょう。,0,"I appreciate your hospitality. We will gladly
accept your kindness.",0,感激不盡，那吾等就恭敬不如從命了。
10488,E2EA3896,9867,0,『#@－－#よろしいのですね？』,0,You are sure?,0,「#@－－#您確定要這麼做嗎？」
10489,E304E95E,6850,0,すまぬな、いらぬ心配を掛けてしまった。この通り、小生は健在である。,0,"I apologize if I gave you cause to worry. As you
can see, though, I am safe and sound.",0,抱歉，讓您替在下擔無謂的心了。如您所見，在下平安無事。
10490,E30C14EC,10965,0,旦那の後を受け継いだんだろう、キウルよ。,0,"Boss said you gotta carry on his will, right,
Kiwru?",0,你繼承了老爺的遺志對吧，奇羽琉啊。
10491,E323303D,6120,0,"でも、背を向けなくてもあまり変わりはないようですよ。
どうやらあの二人では足りなかったみたいですから。",0,"I rather imagine it doesn't care WHICH way its
food is facing. Nor do the late general and
his lieutenant seem to have filled its belly.",0,不過，就算不背對牠好像也沒什麼差別喔。看來光是那兩個人無法滿足牠。
