group_key,is_rep,priority,group_size,jp_type,section,index,id_hex,slot,ja,ja_tpl,locks
八柱将に対し全面抗戦を下命、 ついに戦いの火蓋が切って落とされた。,0,90,2,normal,9,410,8EE913F3,text2,"\x81\xAF八柱将に対し全面抗戦を下命、
ついに戦いの火蓋が切って落とされた。","{{L000}}{{L001}}八柱将に対し全面抗戦を下命、
ついに戦いの火蓋が切って落とされた。","[""\\x81"", ""\\xAF""]"
ク一行が目の当たりにしたのは、 まさに奇襲をかけんと進軍するウズールッシャの一団だった。,1,90,2,normal,9,411,45B5C056,text1,"\x83\x8Fク一行が目の当たりにしたのは、
まさに奇襲をかけんと進軍するウズールッシャの一団だった。","{{L000}}{{L001}}ク一行が目の当たりにしたのは、
まさに奇襲をかけんと進軍するウズールッシャの一団だった。","[""\\x83"", ""\\x8F""]"
ク一行が目の当たりにしたのは、 まさに奇襲をかけんと進軍するウズールッシャの一団だった。,0,90,2,normal,9,411,45B5C056,text2,"\x83\x8Fク一行が目の当たりにしたのは、
まさに奇襲をかけんと進軍するウズールッシャの一団だった。","{{L000}}{{L001}}ク一行が目の当たりにしたのは、
まさに奇襲をかけんと進軍するウズールッシャの一団だった。","[""\\x83"", ""\\x8F""]"
と進軍するウズールッシャの一団だった。,1,99,1,normal,9,411,45B5C056,text3,\x82\x93と進軍するウズールッシャの一団だった。,{{L000}}{{L001}}と進軍するウズールッシャの一団だった。,"[""\\x82"", ""\\x93""]"
に戦わせる死兵もいる。,1,81,1,normal,9,412,C321B2F8,text4,\x84に戦わせる死兵もいる。,{{L000}}に戦わせる死兵もいる。,"[""\\x84""]"
強迫去戰鬥。,1,51,2,kanji_term,9,413,087D615D,text1,\xAB強迫去戰鬥。,{{L000}}強迫去戰鬥。,"[""\\xAB""]"
強迫去戰鬥。,0,51,2,kanji_term,9,413,087D615D,text2,\xAB強迫去戰鬥。,{{L000}}強迫去戰鬥。,"[""\\xAB""]"
ちは、戦慄しつつも敵の奇襲を阻止すべく作戦を立てる……,1,107,1,normal,9,413,087D615D,text3,\x81\x9Fちは、戦慄しつつも敵の奇襲を阻止すべく作戦を立てる……,{{L000}}{{L001}}ちは、戦慄しつつも敵の奇襲を阻止すべく作戦を立てる……,"[""\\x81"", ""\\x9F""]"
たな…… 奇襲を仕掛けるには好都合か。,1,99,1,normal,9,414,FB7630C9,text3,"\x81\x8Dたな……
奇襲を仕掛けるには好都合か。","{{L000}}{{L001}}たな……
奇襲を仕掛けるには好都合か。","[""\\x81"", ""\\x8D""]"
やぇ。 なぁなぁ、行ってもいいけ？,1,87,1,normal,9,415,DE248240,text4,"やぇ。
なぁなぁ、行ってもいいけ？","やぇ。
なぁなぁ、行ってもいいけ？",[]
去會會他們嗎？,1,37,2,kanji_sentence,9,416,58B0F0EE,text1,\xA5去會會他們嗎？,{{L000}}去會會他們嗎？,"[""\\xA5""]"
去會會他們嗎？,0,37,2,kanji_sentence,9,416,58B0F0EE,text2,\xA5去會會他們嗎？,{{L000}}去會會他們嗎？,"[""\\xA5""]"
う何も考えずに突っ込もうとする。 相手は奴等じゃない。,1,107,1,normal,9,416,58B0F0EE,text3,"\x9Dう何も考えずに突っ込もうとする。
相手は奴等じゃない。","{{L000}}う何も考えずに突っ込もうとする。
相手は奴等じゃない。","[""\\x9D""]"
個討厭鬼……,1,71,1,kanji_term,9,417,93EC234B,text3,\x80\x99個討厭鬼……,{{L000}}{{L001}}個討厭鬼……,"[""\\x80"", ""\\x99""]"
命が来たよ。,1,76,1,normal,9,417,93EC234B,text4,\xAC命が来たよ。,{{L000}}命が来たよ。,"[""\\xAC""]"
羽琉，準備好了嗎？,1,74,1,kanji_term,9,418,8CB4F0B2,text3,\xA5\x87羽琉，準備好了嗎？,{{L000}}{{L001}}羽琉，準備好了嗎？,"[""\\xA5"", ""\\x87""]"
失誤的。,1,49,2,kanji_term,9,419,A9E6423B,text1,失誤的。,失誤的。,[]
失誤的。,0,49,2,kanji_term,9,419,A9E6423B,text2,失誤的。,失誤的。,[]
の敵を叩く！,1,66,2,normal,9,420,510F6842,text1,\x96\xB9の敵を叩く！,{{L000}}{{L001}}の敵を叩く！,"[""\\x96"", ""\\xB9""]"
の敵を叩く！,0,66,2,normal,9,420,510F6842,text2,\x96\xB9の敵を叩く！,{{L000}}{{L001}}の敵を叩く！,"[""\\x96"", ""\\xB9""]"
功，攻擊後方敵人！,1,74,1,kanji_term,9,420,510F6842,text3,\x88\x90功，攻擊後方敵人！,{{L000}}{{L001}}功，攻擊後方敵人！,"[""\\x88"", ""\\x90""]"
れ。,1,72,1,normal,9,421,745DDACB,text4,\x8Fれ。,{{L000}}れ。,"[""\\x8F""]"
うひひ、この時のためにウチが在る、 楽しみで楽しみで歌い出しそうやわぁ。,1,110,1,normal,9,422,F2C9A865,text3,"うひひ、この時のためにウチが在る、
楽しみで楽しみで歌い出しそうやわぁ。","うひひ、この時のためにウチが在る、
楽しみで楽しみで歌い出しそうやわぁ。",[]
が在る、 楽しみで楽しみで歌い出しそうやわぁ。,1,93,1,normal,9,422,F2C9A865,text4,"\x83\x81が在る、
楽しみで楽しみで歌い出しそうやわぁ。","{{L000}}{{L001}}が在る、
楽しみで楽しみで歌い出しそうやわぁ。","[""\\x83"", ""\\x81""]"
しみで歌い出しそうやわぁ。,1,73,2,normal,9,423,39957BC0,text1,\xA5\xBDしみで歌い出しそうやわぁ。,{{L000}}{{L001}}しみで歌い出しそうやわぁ。,"[""\\xA5"", ""\\xBD""]"
しみで歌い出しそうやわぁ。,0,73,2,normal,9,423,39957BC0,text2,\xA5\xBDしみで歌い出しそうやわぁ。,{{L000}}{{L001}}しみで歌い出しそうやわぁ。,"[""\\xA5"", ""\\xBD""]"
了啊。,1,88,3,kanji_term,9,423,39957BC0,text3,\x86了啊。,{{L000}}了啊。,"[""\\x86""]"
了啊。,0,88,3,kanji_term,13,40,4CC49519,text1,\xB8\x8A了啊。,{{L000}}{{L001}}了啊。,"[""\\xB8"", ""\\x8A""]"
了啊。,0,88,3,kanji_term,13,40,4CC49519,text2,\xB8\x8A了啊。,{{L000}}{{L001}}了啊。,"[""\\xB8"", ""\\x8A""]"
とは抑えろって……,1,79,1,normal,9,423,39957BC0,text4,とは抑えろって……,とは抑えろって……,[]
、なんだ貴様ら！？,1,69,2,normal,9,424,CA9E2A54,text1,\xAA、なんだ貴様ら！？,{{L000}}、なんだ貴様ら！？,"[""\\xAA""]"
、なんだ貴様ら！？,0,69,2,normal,9,424,CA9E2A54,text2,\xAA、なんだ貴様ら！？,{{L000}}、なんだ貴様ら！？,"[""\\xAA""]"
:いくさ>の最中に余所見はダメやぇ？,1,98,1,normal,9,424,CA9E2A54,text3,:いくさ>の最中に余所見はダメやぇ？,:いくさ>の最中に余所見はダメやぇ？,[]
なんだ……ぐはっ！,1,89,1,normal,9,425,EFCC98DD,text3,\x81なんだ……ぐはっ！,{{L000}}なんだ……ぐはっ！,"[""\\x81""]"
ぐはっ！,1,74,1,normal,9,425,EFCC98DD,text4,ぐはっ！,ぐはっ！,[]
から言ったやないけ。,1,80,1,normal,9,426,87568B5F,text4,から言ったやないけ。,から言ったやないけ。,[]
不是警告你了嗎。,1,53,2,kanji_term,9,427,A20439D6,text1,不是警告你了嗎。,不是警告你了嗎。,[]
不是警告你了嗎。,0,53,2,kanji_term,9,427,A20439D6,text2,不是警告你了嗎。,不是警告你了嗎。,[]
アトゥイが突出している、取り囲ませるな。,1,90,1,normal,9,427,A20439D6,text4,アトゥイが突出している、取り囲ませるな。,アトゥイが突出している、取り囲ませるな。,[]
突出している、取り囲ませるな。,1,75,2,normal,9,428,B05D2E6D,text1,\x8C突出している、取り囲ませるな。,{{L000}}突出している、取り囲ませるな。,"[""\\x8C""]"
突出している、取り囲ませるな。,0,75,2,normal,9,428,B05D2E6D,text2,\x8C突出している、取り囲ませるな。,{{L000}}突出している、取り囲ませるな。,"[""\\x8C""]"
、はい……ココポ、行こ……,1,83,1,normal,9,428,B05D2E6D,text4,\xAF、はい……ココポ、行こ……,{{L000}}、はい……ココポ、行こ……,"[""\\xAF""]"
ーさんは、いけずや……,1,71,2,normal,10,0,D49CFABD,text1,\x81\xABーさんは、いけずや……,{{L000}}{{L001}}ーさんは、いけずや……,"[""\\x81"", ""\\xAB""]"
ーさんは、いけずや……,0,71,2,normal,10,0,D49CFABD,text2,\x81\xABーさんは、いけずや……,{{L000}}{{L001}}ーさんは、いけずや……,"[""\\x81"", ""\\xAB""]"
哥這個討厭鬼……,1,73,1,kanji_term,10,0,D49CFABD,text3,\xB0\x8F哥這個討厭鬼……,{{L000}}{{L001}}哥這個討厭鬼……,"[""\\xB0"", ""\\x8F""]"
別發現我們啊……,1,73,1,kanji_term,10,2,E6AA983F,text3,別發現我們啊……,別發現我們啊……,[]
れたぇ！,1,84,1,normal,10,3,A9EB0EF8,text3,\x81\xB3れたぇ！,{{L000}}{{L001}}れたぇ！,"[""\\x81"", ""\\xB3""]"
の連携も考えてくれ。,1,70,2,normal,10,4,B0F03FB9,text1,\x81\xA8の連携も考えてくれ。,{{L000}}{{L001}}の連携も考えてくれ。,"[""\\x81"", ""\\xA8""]"
の連携も考えてくれ。,0,70,2,normal,10,4,B0F03FB9,text2,\x81\xA8の連携も考えてくれ。,{{L000}}{{L001}}の連携も考えてくれ。,"[""\\x81"", ""\\xA8""]"
だからちょっとは抑えろって……,1,75,2,normal,10,5,9BDD6C7A,text1,だからちょっとは抑えろって……,だからちょっとは抑えろって……,[]
だからちょっとは抑えろって……,0,75,2,normal,10,5,9BDD6C7A,text2,だからちょっとは抑えろって……,だからちょっとは抑えろって……,[]
んだ貴様ら！？,1,87,1,normal,10,5,9BDD6C7A,text3,んだ貴様ら！？,んだ貴様ら！？,[]
いくさ>の最中に余所見はダメやぇ？,1,87,1,normal,10,5,9BDD6C7A,text4,いくさ>の最中に余所見はダメやぇ？,いくさ>の最中に余所見はダメやぇ？,[]
な、なんだ……ぐはっ！,1,91,1,normal,10,6,82C65D3B,text3,\x81な、なんだ……ぐはっ！,{{L000}}な、なんだ……ぐはっ！,"[""\\x81""]"
囲ませるな。,1,86,1,normal,10,7,69877EFC,text3,\x82\x8A囲ませるな。,{{L000}}{{L001}}囲ませるな。,"[""\\x82"", ""\\x8A""]"
こ……,1,73,1,normal,10,8,BBC09C18,text4,\x8Cこ……,{{L000}}こ……,"[""\\x8C""]"
ロッ,1,82,1,normal,10,9,5D936753,text3,ロッ,ロッ,[]
ク、先に行ってるね。,1,80,1,normal,10,9,5D936753,text4,ク、先に行ってるね。,ク、先に行ってるね。,[]
てるね。,1,64,2,normal,10,10,6F016CA9,text1,てるね。,てるね。,[]
てるね。,0,64,2,normal,10,10,6F016CA9,text2,てるね。,てるね。,[]
ゾクッとしたぞ……,1,89,1,normal,10,10,6F016CA9,text3,\x80\x81ゾクッとしたぞ……,{{L000}}{{L001}}ゾクッとしたぞ……,"[""\\x80"", ""\\x81""]"
連中に、情け無用ということか。,1,75,2,normal,10,11,F2163CEA,text1,\xAA連中に、情け無用ということか。,{{L000}}連中に、情け無用ということか。,"[""\\xAA""]"
連中に、情け無用ということか。,0,75,2,normal,10,11,F2163CEA,text2,\xAA連中に、情け無用ということか。,{{L000}}連中に、情け無用ということか。,"[""\\xAA""]"
心配には及びません。 どこまでも様にお仕えすることが、 わたし達の存在意義ですので。,1,90,2,normal,10,13,26D7CC5B,text1,"\x81\x94心配には及びません。
どこまでも<主:あるじ>様にお仕えすることが、
わたし達の存在意義ですので。","{{L000}}{{L001}}心配には及びません。
どこまでも{{L002}}様にお仕えすることが、
わたし達の存在意義ですので。","[""\\x81"", ""\\x94"", ""<主:あるじ>""]"
心配には及びません。 どこまでも様にお仕えすることが、 わたし達の存在意義ですので。,0,90,2,normal,10,13,26D7CC5B,text2,"\x81\x94心配には及びません。
どこまでも<主:あるじ>様にお仕えすることが、
わたし達の存在意義ですので。","{{L000}}{{L001}}心配には及びません。
どこまでも{{L002}}様にお仕えすることが、
わたし達の存在意義ですので。","[""\\x81"", ""\\x94"", ""<主:あるじ>""]"
こまでも様にお仕えすることが、 わたし達の存在意義ですので。,1,110,1,normal,10,13,26D7CC5B,text3,"\x81\xA9こまでも<主:あるじ>様にお仕えすることが、
わたし達の存在意義ですので。","{{L000}}{{L001}}こまでも{{L002}}様にお仕えすることが、
わたし達の存在意義ですので。","[""\\x81"", ""\\xA9"", ""<主:あるじ>""]"
じ>様にお仕えすることが、 わたし達の存在意義ですので。,1,98,1,normal,10,13,26D7CC5B,text4,"じ>様にお仕えすることが、
わたし達の存在意義ですので。","じ>様にお仕えすることが、
わたし達の存在意義ですので。",[]
ことが、 わたし達の存在意義ですので。,1,79,2,normal,10,14,F4902EBF,text1,"\x8Bことが、
わたし達の存在意義ですので。","{{L000}}ことが、
わたし達の存在意義ですので。","[""\\x8B""]"
ことが、 わたし達の存在意義ですので。,0,79,2,normal,10,14,F4902EBF,text2,"\x8Bことが、
わたし達の存在意義ですので。","{{L000}}ことが、
わたし達の存在意義ですので。","[""\\x8B""]"
わたし達の存在意義ですので。,1,94,1,normal,10,14,F4902EBF,text3,"
わたし達の存在意義ですので。","
わたし達の存在意義ですので。",[]
の存在意義ですので。,1,80,1,normal,10,14,F4902EBF,text4,の存在意義ですので。,の存在意義ですので。,[]
在意義ですので。,1,68,2,normal,10,15,85D4FC91,text1,\xAD\x98在意義ですので。,{{L000}}{{L001}}在意義ですので。,"[""\\xAD"", ""\\x98""]"
在意義ですので。,0,68,2,normal,10,15,85D4FC91,text2,\xAD\x98在意義ですので。,{{L000}}{{L001}}在意義ですので。,"[""\\xAD"", ""\\x98""]"
止めても無駄か。 ならば、るぞ。,1,96,1,normal,10,16,37549790,text3,"\xA6止めても無駄か。
ならば、<出撃:で>るぞ。","{{L000}}止めても無駄か。
ならば、{{L001}}るぞ。","[""\\xA6"", ""<出撃:で>""]"
か。 ならば、るぞ。,1,80,1,normal,10,16,37549790,text4,"か。
ならば、<出撃:で>るぞ。","か。
ならば、{{L000}}るぞ。","[""<出撃:で>""]"
、るぞ。,1,64,2,normal,10,17,38E52525,text1,、<出撃:で>るぞ。,、{{L000}}るぞ。,"[""<出撃:で>""]"
、るぞ。,0,64,2,normal,10,17,38E52525,text2,、<出撃:で>るぞ。,、{{L000}}るぞ。,"[""<出撃:で>""]"
ては様の為に。,1,87,1,normal,10,18,04ACA6ED,text3,\x81\xB9ては<主:あるじ>様の為に。,{{L000}}{{L001}}ては{{L002}}様の為に。,"[""\\x81"", ""\\xB9"", ""<主:あるじ>""]"
為に。,1,73,1,normal,10,18,04ACA6ED,text4,\xAE為に。,{{L000}}為に。,"[""\\xAE""]"
了主人。,1,49,2,kanji_term,10,19,8238D443,text1,了主人。,了主人。,[]
了主人。,0,49,2,kanji_term,10,19,8238D443,text2,了主人。,了主人。,[]
やや、もう終わりけ。 まだ躰もあったまってないのになぁ。,1,98,1,normal,10,20,EEAB3F84,text4,"\x82やや、もう終わりけ。
まだ躰もあったまってないのになぁ。","{{L000}}やや、もう終わりけ。
まだ躰もあったまってないのになぁ。","[""\\x82""]"
もう終わりけ。 まだ躰もあったまってないのになぁ。,1,85,2,normal,10,21,5461375E,text1,"\x81もう終わりけ。
まだ躰もあったまってないのになぁ。","{{L000}}もう終わりけ。
まだ躰もあったまってないのになぁ。","[""\\x81""]"
もう終わりけ。 まだ躰もあったまってないのになぁ。,0,85,2,normal,10,21,5461375E,text2,"\x81もう終わりけ。
まだ躰もあったまってないのになぁ。","{{L000}}もう終わりけ。
まだ躰もあったまってないのになぁ。","[""\\x81""]"
まってないのになぁ。,1,90,1,normal,10,21,5461375E,text3,\x9Fまってないのになぁ。,{{L000}}まってないのになぁ。,"[""\\x9F""]"
ールッシャの男は、屈強のやって聞いたぇ？,1,100,1,normal,10,22,1F2F8400,text3,ールッシャの男は、屈強の<兵:つわもの>やって聞いたぇ？,ールッシャの男は、屈強の{{L000}}やって聞いたぇ？,"[""<兵:つわもの>""]"
